query_id,doc_id,method,chunk_id,label,rationale,confidence,notes
Q038,DOC08_PEND,maxmin_semantic,62,1,score=0.450 | kw=2/3,medium,auto
Q038,DOC08_PEND,maxmin_semantic,66,1,score=0.450 | kw=2/3,medium,auto
Q038,DOC08_PEND,maxmin_semantic,80,1,score=0.438 | kw=2/3,medium,auto
Q038,DOC08_PEND,maxmin_semantic,0,1,score=0.312 | kw=0/3 | anchor_found=Y,medium,auto
Q038,DOC08_PEND,maxmin_semantic,65,1,score=0.250 | kw=1/3,low,auto
Q038,DOC08_PEND,recursive,2,2,score=0.675 | kw=3/3,high,auto
Q038,DOC08_PEND,recursive,91,2,score=0.650 | kw=3/3,high,auto
Q038,DOC08_PEND,recursive,66,1,score=0.463 | kw=2/3,medium,auto
Q038,DOC08_PEND,recursive,76,1,score=0.438 | kw=2/3,medium,auto
Q038,DOC08_PEND,recursive,89,1,score=0.438 | kw=2/3,medium,auto
Q038,DOC08_PEND,recursive,92,1,score=0.438 | kw=2/3,medium,auto
Q038,DOC08_PEND,recursive,94,1,score=0.438 | kw=2/3,medium,auto
Q039,DOC08_PEND,element,4,2,"score=0.588 | kw=2/4 | pages=[9, 10] | page_match=Y",high,auto
Q039,DOC08_PEND,element,5,1,score=0.331 | kw=3/4 | pages=[11] | page_match=N,medium,auto
Q039,DOC08_PEND,element,91,1,"score=0.319 | kw=3/4 | pages=[77, 78] | page_match=N",medium,auto
Q039,DOC08_PEND,maxmin_semantic,9,2,score=0.675 | kw=4/4,high,auto
Q039,DOC08_PEND,maxmin_semantic,94,2,score=0.675 | kw=4/4,high,auto
Q039,DOC08_PEND,maxmin_semantic,117,2,score=0.662 | kw=4/4,high,auto
Q039,DOC08_PEND,maxmin_semantic,93,1,score=0.487 | kw=3/4,medium,auto
Q039,DOC08_PEND,maxmin_semantic,96,1,score=0.350 | kw=2/4,medium,auto
Q039,DOC08_PEND,maxmin_semantic,99,1,score=0.350 | kw=2/4,medium,auto
Q039,DOC08_PEND,maxmin_semantic,115,1,score=0.350 | kw=2/4,medium,auto
Q039,DOC08_PEND,maxmin_semantic,0,1,score=0.300 | kw=0/4 | anchor_found=Y,medium,auto
Q039,DOC08_PEND,recursive,6,2,score=0.675 | kw=4/4,high,auto
Q039,DOC08_PEND,recursive,125,2,score=0.662 | kw=4/4,high,auto
Q039,DOC08_PEND,recursive,200,1,score=0.512 | kw=3/4,medium,auto
Q039,DOC08_PEND,recursive,5,1,score=0.375 | kw=2/4,medium,auto
Q039,DOC08_PEND,recursive,127,1,score=0.362 | kw=2/4,medium,auto
Q039,DOC08_PEND,recursive,130,1,score=0.350 | kw=2/4,medium,auto
Q039,DOC08_PEND,recursive,132,1,score=0.350 | kw=2/4,medium,auto
Q040,DOC08_PEND,element,5,2,score=0.693 | kw=3/4 | pages=[11] | page_match=Y,high,auto
Q040,DOC08_PEND,element,3,1,"score=0.321 | kw=3/4 | pages=[7, 9] | page_match=N",medium,auto
Q040,DOC08_PEND,element,6,1,"score=0.321 | kw=3/4 | pages=[12, 13] | page_match=N",medium,auto
Q040,DOC08_PEND,element,37,1,score=0.321 | kw=3/4 | pages=[36] | page_match=N,medium,auto
Q040,DOC08_PEND,element,47,1,"score=0.321 | kw=3/4 | pages=[50, 51] | page_match=N",medium,auto
Q040,DOC08_PEND,element,90,1,"score=0.307 | kw=3/4 | pages=[74, 75, 76, 77] | page_match=N",medium,auto
Q040,DOC08_PEND,maxmin_semantic,10,2,score=0.536 | kw=3/4,medium,auto_promoted_best
Q040,DOC08_PEND,maxmin_semantic,0,1,score=0.493 | kw=1/4 | anchor_found=Y,medium,auto
Q040,DOC08_PEND,maxmin_semantic,12,1,score=0.493 | kw=3/4,medium,auto
Q040,DOC08_PEND,maxmin_semantic,59,1,score=0.357 | kw=2/4,medium,auto
Q040,DOC08_PEND,maxmin_semantic,9,1,score=0.343 | kw=2/4,medium,auto
Q040,DOC08_PEND,recursive,6,2,score=0.536 | kw=3/4,medium,auto_promoted_best
Q040,DOC08_PEND,recursive,77,1,score=0.479 | kw=3/4,medium,auto
Q040,DOC08_PEND,recursive,1,1,score=0.464 | kw=1/4 | anchor_found=Y,medium,auto
Q040,DOC08_PEND,recursive,61,1,score=0.357 | kw=2/4,medium,auto
Q040,DOC08_PEND,recursive,5,1,score=0.343 | kw=2/4,medium,auto
Q041,DOC09_IMPOR,element,22,2,score=0.781 | kw=5/5 | pages=[21] | page_match=Y,high,auto
Q041,DOC09_IMPOR,element,23,2,score=0.615 | kw=3/5 | pages=[21] | page_match=Y,high,auto
Q041,DOC09_IMPOR,element,24,2,score=0.609 | kw=3/5 | pages=[21] | page_match=Y,high,auto
Q041,DOC09_IMPOR,element,9,1,score=0.265 | kw=3/5 | pages=[11] | page_match=N,low,auto
Q041,DOC09_IMPOR,element,25,1,score=0.265 | kw=3/5 | pages=[22] | page_match=N,low,auto
Q041,DOC09_IMPOR,element,29,1,score=0.265 | kw=3/5 | pages=[23] | page_match=N,low,auto
Q041,DOC09_IMPOR,element,31,1,score=0.265 | kw=3/5 | pages=[23] | page_match=N,low,auto
Q041,DOC09_IMPOR,element,41,1,score=0.265 | kw=3/5 | pages=[31] | page_match=N,low,auto
Q041,DOC09_IMPOR,maxmin_semantic,14,2,score=0.662 | kw=5/5,high,auto
Q041,DOC09_IMPOR,maxmin_semantic,17,1,score=0.542 | kw=4/5,medium,auto
Q041,DOC09_IMPOR,maxmin_semantic,18,1,score=0.542 | kw=4/5,medium,auto
Q041,DOC09_IMPOR,maxmin_semantic,19,1,score=0.542 | kw=4/5,medium,auto
Q041,DOC09_IMPOR,maxmin_semantic,28,1,score=0.542 | kw=4/5,medium,auto
Q041,DOC09_IMPOR,maxmin_semantic,5,1,score=0.410 | kw=3/5,medium,auto
Q041,DOC09_IMPOR,recursive,10,2,score=0.662 | kw=5/5,high,auto
Q041,DOC09_IMPOR,recursive,11,1,score=0.542 | kw=4/5,medium,auto
Q041,DOC09_IMPOR,recursive,13,1,score=0.542 | kw=4/5,medium,auto
Q041,DOC09_IMPOR,recursive,14,1,score=0.542 | kw=4/5,medium,auto
Q041,DOC09_IMPOR,recursive,15,1,score=0.542 | kw=4/5,medium,auto
Q041,DOC09_IMPOR,recursive,30,1,score=0.542 | kw=4/5,medium,auto
Q042,DOC09_IMPOR,element,22,2,score=0.779 | kw=4/4 | pages=[21] | page_match=Y,high,auto
Q042,DOC09_IMPOR,element,24,1,score=0.471 | kw=1/4 | pages=[21] | page_match=Y,medium,auto
Q042,DOC09_IMPOR,element,23,1,score=0.464 | kw=1/4 | pages=[21] | page_match=Y,medium,auto
Q042,DOC09_IMPOR,maxmin_semantic,14,2,score=0.957 | kw=4/4 | anchor_found=Y,high,auto
Q042,DOC09_IMPOR,recursive,10,2,score=0.957 | kw=4/4 | anchor_found=Y,high,auto
Q042,DOC09_IMPOR,recursive,9,1,score=0.343 | kw=0/4 | anchor_found=Y,medium,auto
Q043,DOC09_IMPOR,element,24,2,score=0.771 | kw=4/4 | pages=[21] | page_match=Y,high,auto
Q043,DOC09_IMPOR,element,22,1,score=0.371 | kw=0/4 | pages=[21] | page_match=Y,medium,auto
Q043,DOC09_IMPOR,element,23,1,score=0.371 | kw=0/4 | pages=[21] | page_match=Y,medium,auto
Q043,DOC09_IMPOR,maxmin_semantic,17,2,score=0.657 | kw=4/4,high,auto
Q043,DOC09_IMPOR,recursive,12,2,score=0.657 | kw=4/4,high,auto
Q043,DOC09_IMPOR,recursive,13,2,score=0.657 | kw=4/4,high,auto
Q043,DOC09_IMPOR,recursive,14,1,score=0.343 | kw=2/4,medium,auto
Q044,DOC09_IMPOR,element,32,2,"score=0.789 | kw=4/4 | pages=[23, 24] | page_match=Y",high,auto
Q044,DOC09_IMPOR,element,34,1,score=0.478 | kw=1/4 | pages=[24] | page_match=Y,medium,auto
Q044,DOC09_IMPOR,element,35,1,"score=0.372 | kw=0/4 | pages=[24, 25] | page_match=Y",medium,auto
Q044,DOC09_IMPOR,element,33,1,score=0.361 | kw=0/4 | pages=[24] | page_match=Y,medium,auto
Q044,DOC09_IMPOR,maxmin_semantic,20,2,score=0.678 | kw=4/4,high,auto
Q044,DOC09_IMPOR,maxmin_semantic,21,1,score=0.367 | kw=2/4,medium,auto
Q044,DOC09_IMPOR,recursive,18,2,score=0.678 | kw=4/4,high,auto
Q045,DOC09_IMPOR,element,35,2,"score=0.769 | kw=4/4 | pages=[24, 25] | page_match=Y",high,auto
Q045,DOC09_IMPOR,maxmin_semantic,23,2,score=0.650 | kw=4/4,high,auto
Q045,DOC09_IMPOR,maxmin_semantic,25,1,score=0.487 | kw=3/4,medium,auto
Q045,DOC09_IMPOR,maxmin_semantic,55,1,score=0.338 | kw=2/4,medium,auto
Q045,DOC09_IMPOR,maxmin_semantic,56,1,score=0.338 | kw=2/4,medium,auto
Q045,DOC09_IMPOR,recursive,21,2,score=0.650 | kw=4/4,high,auto
Q045,DOC09_IMPOR,recursive,22,1,score=0.500 | kw=3/4,medium,auto
Q045,DOC09_IMPOR,recursive,23,1,score=0.487 | kw=3/4,medium,auto
Q045,DOC09_IMPOR,recursive,1734,1,score=0.338 | kw=2/4,medium,auto
Q045,DOC09_IMPOR,recursive,1739,1,score=0.338 | kw=2/4,medium,auto
Q046,DOC10_MODA,element,3,2,"score=0.970 | kw=5/5 | pages=[5, 7] | page_match=Y | anchor_found=Y",high,auto
Q046,DOC10_MODA,element,15,1,"score=0.430 | kw=5/5 | pages=[21, 22] | page_match=N",medium,auto
Q046,DOC10_MODA,maxmin_semantic,0,2,score=0.700 | kw=3/5 | anchor_found=Y,high,auto
Q046,DOC10_MODA,maxmin_semantic,15,2,score=0.660 | kw=5/5,high,auto
Q046,DOC10_MODA,maxmin_semantic,5,1,score=0.280 | kw=2/5,low,auto
Q046,DOC10_MODA,maxmin_semantic,1,1,score=0.260 | kw=2/5,low,auto
Q046,DOC10_MODA,maxmin_semantic,16,1,score=0.260 | kw=2/5,low,auto
Q046,DOC10_MODA,recursive,16,2,score=0.660 | kw=5/5,high,auto
Q046,DOC10_MODA,recursive,2,2,score=0.640 | kw=5/5,high,auto
Q046,DOC10_MODA,recursive,1,1,score=0.320 | kw=0/5 | anchor_found=Y,medium,auto
Q046,DOC10_MODA,recursive,10,1,score=0.280 | kw=2/5,low,auto
Q046,DOC10_MODA,recursive,22,1,score=0.280 | kw=2/5,low,auto
Q047,DOC10_MODA,element,3,2,"score=0.988 | kw=4/4 | pages=[5, 7] | page_match=Y | anchor_found=Y",high,auto
Q047,DOC10_MODA,element,15,1,"score=0.438 | kw=4/4 | pages=[21, 22] | page_match=N",medium,auto
Q047,DOC10_MODA,element,19,1,"score=0.412 | kw=4/4 | pages=[22, 23] | page_match=N",medium,auto
Q047,DOC10_MODA,element,145,1,score=0.412 | kw=4/4 | pages=[92] | page_match=N,medium,auto
Q047,DOC10_MODA,element,147,1,score=0.412 | kw=4/4 | pages=[93] | page_match=N,medium,auto
Q047,DOC10_MODA,element,149,1,score=0.412 | kw=4/4 | pages=[94] | page_match=N,medium,auto
Q047,DOC10_MODA,maxmin_semantic,1,2,score=0.675 | kw=4/4,high,auto
Q047,DOC10_MODA,maxmin_semantic,16,2,score=0.675 | kw=4/4,high,auto
Q047,DOC10_MODA,maxmin_semantic,18,2,score=0.625 | kw=4/4,high,auto
Q047,DOC10_MODA,maxmin_semantic,37,1,score=0.625 | kw=4/4,high,auto
Q047,DOC10_MODA,maxmin_semantic,43,1,score=0.625 | kw=4/4,high,auto
Q047,DOC10_MODA,maxmin_semantic,47,1,score=0.625 | kw=4/4,high,auto
Q047,DOC10_MODA,maxmin_semantic,86,1,score=0.625 | kw=4/4,high,auto
Q047,DOC10_MODA,maxmin_semantic,17,1,score=0.500 | kw=3/4,medium,auto
Q047,DOC10_MODA,recursive,2,2,score=0.675 | kw=4/4,high,auto
Q047,DOC10_MODA,recursive,16,2,score=0.675 | kw=4/4,high,auto
Q047,DOC10_MODA,recursive,17,2,score=0.650 | kw=4/4,high,auto
Q047,DOC10_MODA,recursive,204,1,score=0.625 | kw=4/4,high,auto
Q047,DOC10_MODA,recursive,211,1,score=0.625 | kw=4/4,high,auto
Q047,DOC10_MODA,recursive,203,1,score=0.600 | kw=4/4,high,auto
Q047,DOC10_MODA,recursive,207,1,score=0.600 | kw=4/4,high,auto
Q047,DOC10_MODA,recursive,11,1,score=0.475 | kw=3/4,medium,auto
Q048,DOC10_MODA,element,3,2,"score=0.975 | kw=6/6 | pages=[5, 7] | page_match=Y | anchor_found=Y",high,auto
Q048,DOC10_MODA,element,20,1,"score=0.333 | kw=5/6 | pages=[23, 24, 25, 26] | page_match=N",medium,auto
Q048,DOC10_MODA,element,36,1,score=0.273 | kw=4/6 | pages=[36] | page_match=N,low,auto
Q048,DOC10_MODA,maxmin_semantic,1,2,score=0.650 | kw=6/6,high,auto
Q048,DOC10_MODA,maxmin_semantic,86,2,score=0.600 | kw=6/6,high,auto
Q048,DOC10_MODA,maxmin_semantic,26,1,score=0.500 | kw=5/6,medium,auto
Q048,DOC10_MODA,maxmin_semantic,0,1,score=0.400 | kw=1/6 | anchor_found=Y,medium,auto
Q048,DOC10_MODA,maxmin_semantic,43,1,score=0.400 | kw=4/6,medium,auto
Q048,DOC10_MODA,maxmin_semantic,47,1,score=0.400 | kw=4/6,medium,auto
Q048,DOC10_MODA,maxmin_semantic,68,1,score=0.400 | kw=4/6,medium,auto
Q048,DOC10_MODA,recursive,2,2,score=0.650 | kw=6/6,high,auto
Q048,DOC10_MODA,recursive,25,1,score=0.500 | kw=5/6,medium,auto
Q048,DOC10_MODA,recursive,24,1,score=0.400 | kw=4/6,medium,auto
Q048,DOC10_MODA,recursive,217,1,score=0.400 | kw=4/6,medium,auto
Q048,DOC10_MODA,recursive,284,1,score=0.400 | kw=4/6,medium,auto
Q048,DOC10_MODA,recursive,46,1,score=0.325 | kw=3/6,medium,auto
Q049,DOC10_MODA,element,13,2,"score=0.779 | kw=6/6 | pages=[17, 18] | page_match=Y",high,auto
Q049,DOC10_MODA,element,3,1,"score=0.421 | kw=6/6 | pages=[5, 7] | page_match=N",medium,auto
Q049,DOC10_MODA,element,20,1,"score=0.414 | kw=6/6 | pages=[23, 24, 25, 26] | page_match=N",medium,auto
Q049,DOC10_MODA,element,46,1,"score=0.414 | kw=6/6 | pages=[40, 41] | page_match=N",medium,auto
Q049,DOC10_MODA,element,40,1,score=0.355 | kw=5/6 | pages=[38] | page_match=N,medium,auto
Q049,DOC10_MODA,element,27,1,"score=0.348 | kw=5/6 | pages=[29, 30] | page_match=N",medium,auto
Q049,DOC10_MODA,maxmin_semantic,9,2,score=0.657 | kw=6/6,high,auto
Q049,DOC10_MODA,maxmin_semantic,0,2,score=0.643 | kw=6/6,high,auto
Q049,DOC10_MODA,maxmin_semantic,1,2,score=0.643 | kw=6/6,high,auto
Q049,DOC10_MODA,maxmin_semantic,25,1,score=0.629 | kw=6/6,high,auto
Q049,DOC10_MODA,maxmin_semantic,47,1,score=0.629 | kw=6/6,high,auto
Q049,DOC10_MODA,maxmin_semantic,85,1,score=0.629 | kw=6/6,high,auto
Q049,DOC10_MODA,maxmin_semantic,86,1,score=0.629 | kw=6/6,high,auto
Q049,DOC10_MODA,maxmin_semantic,32,1,score=0.543 | kw=5/6,medium,auto
Q049,DOC10_MODA,recursive,12,2,score=0.657 | kw=6/6,high,auto
Q049,DOC10_MODA,recursive,2,2,score=0.643 | kw=6/6,high,auto
Q049,DOC10_MODA,recursive,24,2,score=0.629 | kw=6/6,high,auto
Q049,DOC10_MODA,recursive,59,1,score=0.543 | kw=5/6,medium,auto
Q049,DOC10_MODA,recursive,31,1,score=0.529 | kw=5/6,medium,auto
Q049,DOC10_MODA,recursive,32,1,score=0.529 | kw=5/6,medium,auto
Q049,DOC10_MODA,recursive,35,1,score=0.529 | kw=5/6,medium,auto
Q049,DOC10_MODA,recursive,36,1,score=0.529 | kw=5/6,medium,auto
Q050,DOC10_MODA,element,14,2,"score=0.790 | kw=4/4 | pages=[19, 21] | page_match=Y",high,auto
Q050,DOC10_MODA,element,15,1,"score=0.350 | kw=0/4 | pages=[21, 22] | page_match=Y",medium,auto
Q050,DOC10_MODA,element,19,1,"score=0.310 | kw=3/4 | pages=[22, 23] | page_match=N",medium,auto
Q050,DOC10_MODA,maxmin_semantic,12,2,score=0.680 | kw=4/4,high,auto
Q050,DOC10_MODA,maxmin_semantic,13,1,score=0.470 | kw=3/4,medium,auto
Q050,DOC10_MODA,maxmin_semantic,24,1,score=0.470 | kw=3/4,medium,auto
Q050,DOC10_MODA,maxmin_semantic,32,1,score=0.320 | kw=2/4,medium,auto
Q050,DOC10_MODA,maxmin_semantic,25,1,score=0.300 | kw=2/4,medium,auto
Q050,DOC10_MODA,recursive,14,2,score=0.680 | kw=4/4,high,auto
Q050,DOC10_MODA,recursive,15,2,score=0.680 | kw=4/4,high,auto
Q050,DOC10_MODA,recursive,23,1,score=0.470 | kw=3/4,medium,auto
Q050,DOC10_MODA,recursive,22,1,score=0.300 | kw=2/4,medium,auto
